SendShipNO,NO,SendTime,Lon,Lat,SOG,COG,geometry
7,25,9,120.0027994707065,34.90295369316583,6.107067674178884,73.05941340397655,POINT (120.0027994707065 34.90295369316583)
7,55,9,119.98043248044398,34.829641086015556,6.723096289347246,167.03946822652964,POINT (119.98043248044398 34.829641086015556)
7,66,9,120.04264298194514,34.835234033487836,11.460479377471465,319.95520675470436,POINT (120.04264298194514 34.835234033487836)
7,92,9,120.03293103247378,34.83627106592074,16.145809622869226,81.83150203265235,POINT (120.03293103247378 34.83627106592074)
7,100,9,120.00904585737517,34.810328348614505,3.2087200730557477,342.7093152419452,POINT (120.00904585737517 34.810328348614505)
7,101,9,120.06036415736659,34.76737595720713,15.291376832853095,73.4155534798396,POINT (120.06036415736659 34.76737595720713)
7,0,9,119.99179809294823,34.90365203806317,7.628579045354445,70.92685947228031,POINT (119.99179809294823 34.90365203806317)
7,6,9,119.95164628770702,34.812369964449296,14.841204166803802,281.6057434997221,POINT (119.95164628770702 34.812369964449296)
8,37,9,120.18370464352488,34.83838882083491,8.503894591299641,266.4604187030543,POINT (120.18370464352488 34.83838882083491)
8,39,9,120.11720262751055,34.91824777279257,19.06036975074366,232.28464399139682,POINT (120.11720262751055 34.91824777279257)
8,53,9,120.1704616754594,34.90264211473989,14.909333876529598,345.13244864918255,POINT (120.1704616754594 34.90264211473989)
8,78,9,120.20025049924521,34.837376016020386,16.48388513600636,175.1156922641914,POINT (120.20025049924521 34.837376016020386)
9,13,9,120.24380453283756,35.006220459166755,13.571225131434481,212.1977493818369,POINT (120.24380453283756 35.006220459166755)
9,26,9,120.25052536973197,34.98714897068359,14.199134882250911,52.952215585592626,POINT (120.25052536973197 34.98714897068359)
9,41,9,120.13789798656626,35.1136475452321,15.052492853873227,252.12077600057358,POINT (120.13789798656626 35.1136475452321)
9,42,9,120.17191567935083,35.05674336141777,7.775782999278579,189.1899220596011,POINT (120.17191567935083 35.05674336141777)
9,43,9,120.24088193831233,35.04312272546338,15.402266589696072,92.4763961039026,POINT (120.24088193831233 35.04312272546338)
9,45,9,120.20868603901165,35.076118617370774,4.543390137683392,207.36550040910387,POINT (120.20868603901165 35.076118617370774)
9,61,9,120.21155232837589,35.12428831192001,6.924547562633812,318.49479201955734,POINT (120.21155232837589 35.12428831192001)
9,67,9,120.18072370451111,35.088065483612745,5.625427887836018,193.50773457797933,POINT (120.18072370451111 35.088065483612745)
9,77,9,120.14850932233267,35.02653244951601,3.1236336737800405,154.84544346223544,POINT (120.14850932233267 35.02653244951601)
9,85,9,120.20335458307312,35.02274858036106,15.557552250181637,271.92421191627255,POINT (120.20335458307312 35.02274858036106)
9,87,9,120.26850763825306,35.065742528882005,14.562715033109,0.5833211024179263,POINT (120.26850763825306 35.065742528882005)
9,90,9,120.2562483767586,35.106282845858566,9.364976236564676,194.55188248615062,POINT (120.2562483767586 35.106282845858566)
0,15,14,119.9797718594589,34.98984384849168,12.933421719251863,276.55632591293664,POINT (119.9797718594589 34.98984384849168)
0,19,14,119.97678245954441,34.99915535516446,9.978324564776383,302.2663311074115,POINT (119.97678245954441 34.99915535516446)
0,21,14,120.05380158507818,34.96898157526572,5.805298741787649,133.4743463214546,POINT (120.05380158507818 34.96898157526572)
0,25,14,119.99481809549339,34.922210954272664,11.147874209081852,346.7128908243094,POINT (119.99481809549339 34.922210954272664)
0,50,14,120.04263349505835,34.9321344328407,20.0,63.48613174256335,POINT (120.04263349505835 34.9321344328407)
0,55,14,119.97262424081279,34.849157886822496,8.006405095446308,138.52892904440637,POINT (119.97262424081279 34.849157886822496)
0,66,14,120.03422925536616,34.85541751755337,11.525443945619664,351.90624030343736,POINT (120.03422925536616 34.85541751755337)
0,74,14,119.97423004107823,34.96158775457603,20.0,301.68252252347355,POINT (119.97423004107823 34.96158775457603)
0,75,14,119.91204171348991,34.9107331865375,7.9763896404578905,292.22928750632246,POINT (119.91204171348991 34.9107331865375)
0,91,14,120.02674918364528,34.97707789874896,9.419439523580515,168.86323768474952,POINT (120.02674918364528 34.97707789874896)
0,92,14,120.0253981090265,34.85593968811086,14.31413100678634,22.72744454790171,POINT (120.0253981090265 34.85593968811086)
0,98,14,120.04741187593437,34.96755734898482,2.5743817125132327,150.23762545918984,POINT (120.04741187593437 34.96755734898482)
0,108,14,119.90619530003438,34.88724290650584,4.380370114152847,132.8353214390412,POINT (119.90619530003438 34.88724290650584)
1,35,14,120.16370976530435,34.82363044740772,7.19579196235081,297.8991618369172,POINT (120.16370976530435 34.82363044740772)
1,37,14,120.17852605982492,34.832501637122306,17.069695881259833,161.2327301086538,POINT (120.17852605982492 34.832501637122306)
1,50,14,120.07604323669419,34.91648796562278,20.0,53.49421190514111,POINT (120.07604323669419 34.91648796562278)
1,53,14,120.16534276844806,34.8972649452185,15.564696623491542,3.706151398099422,POINT (120.16534276844806 34.8972649452185)
1,66,14,120.06784527437509,34.83992658513221,15.074260847602233,51.13184393131007,POINT (120.06784527437509 34.83992658513221)
1,92,14,120.05838393919338,34.839987165829896,19.492826094968258,101.78373549104647,POINT (120.05838393919338 34.839987165829896)
1,101,14,120.0862728562551,34.770752010652295,10.788553722937365,117.59716963663314,POINT (120.0862728562551 34.770752010652295)
1,107,14,120.0537809916432,34.81602079951965,14.23908674036561,337.9709151712135,POINT (120.0537809916432 34.81602079951965)
1,3,14,120.1574092466223,34.87619459672724,11.249506974419504,351.28360117905237,POINT (120.1574092466223 34.87619459672724)
2,23,14,120.0854922943931,35.04900540170759,3.742875820922425,55.843875266307876,POINT (120.0854922943931 35.04900540170759)
2,28,14,120.02653541120081,35.00402967039102,20.0,89.2750866583322,POINT (120.02653541120081 35.00402967039102)
2,31,14,119.99621147859762,35.10762289247413,17.451609509377892,258.22006280096986,POINT (119.99621147859762 35.10762289247413)
2,33,14,120.07833704189746,35.05164539012821,5.8402466777646085,338.9943814740293,POINT (120.07833704189746 35.05164539012821)
2,41,14,120.11061934771233,35.118168302078125,15.475400536208312,294.21775174808533,POINT (120.11061934771233 35.118168302078125)
2,77,14,120.12143317349236,35.03111291669921,10.45134212436076,74.84289030137455,POINT (120.12143317349236 35.03111291669921)
2,89,14,120.06153642325663,35.018609377843184,16.21964312445575,223.74567055850076,POINT (120.06153642325663 35.018609377843184)
2,95,14,120.02754560595145,35.10608383393339,14.707332139951458,316.46041363522113,POINT (120.02754560595145 35.10608383393339)
3,35,14,120.17065494017744,34.8334900512858,12.514338297585043,56.38742050344342,POINT (120.17065494017744 34.8334900512858)
3,39,14,120.11968659301235,34.92159708724795,14.024526029933417,141.8477187457126,POINT (120.11968659301235 34.92159708724795)
3,98,14,120.08860850918306,34.961537627490614,6.1508920581981785,182.56671732106457,POINT (120.08860850918306 34.961537627490614)
3,1,14,120.13580194995544,34.853551932934444,9.421395577907553,93.31300589852152,POINT (120.13580194995544 34.853551932934444)
3,8,14,120.15448140787097,34.87320141128739,13.022533926010366,216.5468084644357,POINT (120.15448140787097 34.87320141128739)
4,30,14,119.88955635383053,35.25723500942808,9.690269691423271,278.27567170139054,POINT (119.88955635383053 35.25723500942808)
4,69,14,119.8040521396892,35.15575440476535,12.209124037905507,243.22227377049148,POINT (119.8040521396892 35.15575440476535)
4,76,14,119.94689822369584,35.18837196955378,7.665550335129883,31.192358468133804,POINT (119.94689822369584 35.18837196955378)
4,84,14,119.85908575286547,35.1618665824106,7.399669160145669,167.48800347679762,POINT (119.85908575286547 35.1618665824106)
4,88,14,119.80174998312312,35.14063649869239,10.164100087588464,283.12059832706467,POINT (119.80174998312312 35.14063649869239)
4,96,14,119.85461643901776,35.16204254954803,15.88894818474191,234.75508916216353,POINT (119.85461643901776 35.16204254954803)
4,105,14,119.92498509085655,35.1498402710861,9.373547452480722,304.459320937406,POINT (119.92498509085655 35.1498402710861)
4,106,14,119.8708387687025,35.146509056324405,9.492168153373978,140.46147971853884,POINT (119.8708387687025 35.146509056324405)
5,10,14,119.8769516168138,35.06751514585887,3.630951825496267,136.3390345990626,POINT (119.8769516168138 35.06751514585887)
5,12,14,119.84288772230582,34.933645420440044,14.389549739631079,244.3395252797216,POINT (119.84288772230582 34.933645420440044)
5,34,14,119.90748434705922,35.053786924624255,10.543074906245073,15.67385144145372,POINT (119.90748434705922 35.053786924624255)
5,59,14,119.86159722118337,35.00419020048698,15.865519383858052,146.68083950185002,POINT (119.86159722118337 35.00419020048698)
5,79,14,119.79933565875051,35.06497434298422,9.579995283464015,287.6102925392222,POINT (119.79933565875051 35.06497434298422)
5,102,14,119.86426868348215,34.93417906879818,10.683625899069167,346.8929320379599,POINT (119.86426868348215 34.93417906879818)
6,51,14,119.86896200778007,34.85345192125989,4.774438097081265,141.2180268167841,POINT (119.86896200778007 34.85345192125989)
6,55,14,119.9632810517712,34.82275581012482,11.425344195117145,217.64476394319712,POINT (119.9632810517712 34.82275581012482)
6,65,14,119.8892702389177,34.860190894197366,5.177134643816712,191.86179523384806,POINT (119.8892702389177 34.860190894197366)
6,86,14,119.86878563011157,34.83740678302673,13.746090930982753,31.365016659682965,POINT (119.86878563011157 34.83740678302673)
6,99,14,119.89757421273707,34.75795387255793,8.456436542539327,77.41661296160491,POINT (119.89757421273707 34.75795387255793)
6,107,14,120.01101796451653,34.80509973540756,5.427617297804796,273.62093408583326,POINT (120.01101796451653 34.80509973540756)
6,108,14,119.8977233989042,34.86131148640157,11.798848107383453,76.10998927632767,POINT (119.8977233989042 34.86131148640157)
7,39,14,120.08712195953156,34.908040796111585,9.998294109943362,74.85465005519387,POINT (120.08712195953156 34.908040796111585)
7,92,14,120.03357768688862,34.83611352431893,18.70763239355208,37.087900002079635,POINT (120.03357768688862 34.83611352431893)
7,100,14,120.00869128703589,34.80997832720395,2.1028852089510504,217.13501443843992,POINT (120.00869128703589 34.80997832720395)
7,101,14,120.06051391472614,34.767187986055326,14.237247112496444,239.10561063181186,POINT (120.06051391472614 34.767187986055326)
7,107,14,120.02850178627455,34.8122443316232,5.655710830440349,257.08086055772355,POINT (120.02850178627455 34.8122443316232)
7,0,14,119.9918663242311,34.903949943288936,7.1111334391568,36.46801557902916,POINT (119.9918663242311 34.903949943288936)
7,6,14,119.95174786647343,34.81227079827237,17.32647802105371,226.57822583569725,POINT (119.95174786647343 34.81227079827237)
8,35,14,120.16872575097985,34.82991970425394,4.1412095264562145,38.09320649180012,POINT (120.16872575097985 34.82991970425394)
8,37,14,120.18321068254227,34.83850955043305,8.662547710376005,274.06378564416747,POINT (120.18321068254227 34.83850955043305)
8,39,14,120.11725718354501,34.91788688797273,19.582730330377313,117.34693656273996,POINT (120.11725718354501 34.91788688797273)
8,50,14,120.08119215292248,34.92257975178691,20.0,341.4742220762959,POINT (120.08119215292248 34.92257975178691)
8,78,14,120.19988428970393,34.837176079403754,19.113112809583832,187.90145280153763,POINT (120.19988428970393 34.837176079403754)
8,1,14,120.13343433624956,34.85040058790656,13.940336365274092,15.93404809810535,POINT (120.13343433624956 34.85040058790656)
8,3,14,120.16236811638221,34.88235591455535,7.80614603366398,81.22358177179876,POINT (120.16236811638221 34.88235591455535)
9,26,14,120.25125595198408,34.98705944018538,10.145488879417556,284.174028203305,POINT (120.25125595198408 34.98705944018538)
9,41,14,120.1370845175738,35.114232429253164,17.22036126637113,247.13478089900855,POINT (120.1370845175738 35.114232429253164)
9,42,14,120.17156146681829,35.056655590060224,6.79133923384856,131.36430247333516,POINT (120.17156146681829 35.056655590060224)
9,43,14,120.24200016308997,35.04279344748678,20.0,124.1222690334516,POINT (120.24200016308997 35.04279344748678)
9,45,14,120.20826331470417,35.07588980501566,5.127708906294315,100.51719100244057,POINT (120.20826331470417 35.07588980501566)
9,52,14,120.21498039838299,34.99975741384806,11.330825898100073,154.19951940888888,POINT (120.21498039838299 34.99975741384806)
9,61,14,120.212197033047,35.124279512612645,8.540989385805545,10.143457020360643,POINT (120.212197033047 35.124279512612645)
9,77,14,120.14854405677491,35.02642009707814,6.229471167408845,71.83678127300242,POINT (120.14854405677491 35.02642009707814)
9,85,14,120.20261527279948,35.02325764867637,19.626461272914845,206.2034536671013,POINT (120.20261527279948 35.02325764867637)
9,87,14,120.26860180981573,35.06593441848685,11.085871243838419,358.0618182704999,POINT (120.26860180981573 35.06593441848685)
9,90,14,120.25573724201485,35.10571929875979,4.154215618559336,210.3752288863644,POINT (120.25573724201485 35.10571929875979)
0,15,19,119.97909616028039,34.98964624013588,20.0,287.9018778877849,POINT (119.97909616028039 34.98964624013588)
0,19,19,119.97690249874776,34.998864722506,10.817363483070478,306.33481399365473,POINT (119.97690249874776 34.998864722506)
0,21,19,120.0542560363399,34.96950489203275,5.9484750719658726,206.26929375154504,POINT (120.0542560363399 34.96950489203275)
0,25,19,119.99420275688372,34.923292053963685,7.135652128820181,95.57021228366165,POINT (119.99420275688372 34.923292053963685)
0,28,19,120.0083198188472,34.97054524476423,20.0,6.8384257162364595,POINT (120.0083198188472 34.97054524476423)
0,49,19,119.99543271160071,34.95016251242686,16.58761147279221,5.0447462518330894,POINT (119.99543271160071 34.95016251242686)
0,50,19,120.04264223957341,34.93247618824981,15.793342152717921,40.08250559554621,POINT (120.04264223957341 34.93247618824981)
0,55,19,119.97241645026224,34.848799811473654,4.497948358283063,195.0682622955884,POINT (119.97241645026224 34.848799811473654)
0,92,19,120.02562276846906,34.8554392706845,20.0,55.86800681634457,POINT (120.02562276846906 34.8554392706845)
0,98,19,120.04802029833397,34.96798994633373,2.0,78.95896515937932,POINT (120.04802029833397 34.96798994633373)
0,7,19,120.0054820865684,34.851992367287,16.065725031167695,177.94653278199104,POINT (120.0054820865684 34.851992367287)
1,35,19,120.16333964439794,34.824593321125164,12.539735812983402,259.7609489399826,POINT (120.16333964439794 34.824593321125164)
1,37,19,120.17841582040985,34.83216290636954,11.483506356162138,235.33705810148825,POINT (120.17841582040985 34.83216290636954)
1,39,19,120.111678323511,34.91169011609054,17.52905254979292,241.49272916112102,POINT (120.111678323511 34.91169011609054)
1,53,19,120.1648480403266,34.89753086185649,19.75022457801913,48.46879079143367,POINT (120.1648480403266 34.89753086185649)
